Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
,,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,33,9.176780971328554,
29.0,4.8,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,27,9.414207472710384,15.0
33.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,43,19.59020125047545,10.0
20.0,4.5,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,27,20.141520381959786,5.0
30.0,4.4,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,37,16.79715883296753,10.0
36.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,3.015834722116877,
23.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,22,17.063874784931706,5.0
28.0,4.8,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,15,10.737174994526411,15.0
37.0,4.3,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,32,9.204061108012812,5.0
26.0,4.6,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Urban,14,4.52158203730614,5.0
28.0,4.8,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,18,3.068338311698896,
36.0,3.8,Windy,Jam,2,Meal,motorcycle,2.0,No,Urban,33,20.14295327564634,5.0
37.0,4.2,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,47,19.842513058983965,5.0
21.0,5.0,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,20,20.166055388214634,15.0
22.0,4.6,Cloudy,High,2,Drinks,electric_scooter,0.0,No,Urban,23,1.4880477731583381,15.0
32.0,4.9,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,40,20.14295327564634,15.0
26.0,4.9,Cloudy,Jam,1,Meal,scooter,1.0,No,Urban,21,9.307969804594673,10.0
22.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,4.521740183910015,5.0
29.0,4.8,Stormy,Low,2,Meal,motorcycle,1.0,No,Urban,11,20.164987511903334,15.0
20.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,3.0990238504334924,10.0
24.0,4.7,Windy,Jam,1,Buffet,motorcycle,,No,Metropolitian,17,7.669668928940159,5.0
30.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,30,10.571180956867906,5.0
35.0,4.8,Cloudy,High,2,Snack,electric_scooter,0.0,No,Metropolitian,32,1.5340818368746136,5.0
21.0,4.8,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,15,10.901202627409724,10.0
35.0,4.5,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,3.099206521772721,15.0
33.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,37,10.625437937035715,5.0
20.0,4.8,Stormy,Medium,0,Buffet,motorcycle,1.0,No,,25,10.844486788384007,10.0
34.0,4.6,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,21,16.392354944764154,10.0
,,,,3,Drinks,electric_scooter,0.0,Yes,Metropolitian,42,17205.271713393056,
34.0,4.6,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,39,12.438787521229942,5.0
27.0,4.6,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,6.071618195005621,
29.0,4.6,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,28,19.853047926026434,10.0
26.0,4.6,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,18,4.5541099145681745,5.0
30.0,4.7,Sunny,Low,1,Snack,scooter,1.0,No,Urban,24,19.731429221614068,15.0
28.0,5.0,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,2.992358190004506,15.0
36.0,4.5,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,4.64748974971679,5.0
39.0,4.9,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,30,7.669746054109187,15.0
24.0,4.6,Stormy,Jam,1,Snack,scooter,1.0,No,Urban,29,5873.682741491835,15.0
34.0,4.9,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,31,9.329363924112965,
32.0,4.1,Cloudy,Low,0,Drinks,motorcycle,3.0,No,Metropolitian,43,17.10422194659917,10.0
28.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,13.660293072377392,
32.0,4.0,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,42,10.27090334170059,10.0
26.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,1.551472641050793,15.0
38.0,4.0,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,31,4.588577905728297,10.0
25.0,4.9,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,20,20.13785787559357,10.0
23.0,4.7,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,13,7.756699817829407,10.0
29.0,4.7,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,27,4.664779343911222,5.0
38.0,4.9,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,25,9.295646535921835,10.0
33.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,19.026657741213363,10.0
,,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,43,17231.310107924193,
35.0,4.8,Sunny,Low,1,Buffet,scooter,,,Metropolitian,12,7.756699817829407,15.0
31.0,4.8,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,28,3.0820469060276725,10.0
26.0,5.0,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29,8.927154262343281,5.0
26.0,4.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,4.582909874633315,
31.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,1.5690347154047222,5.0
37.0,4.7,Fog,High,1,Snack,motorcycle,1.0,No,Urban,30,6.1173690615583665,15.0
31.0,4.3,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,39,19.632465719463095,10.0
22.0,4.6,Windy,Jam,2,Buffet,scooter,0.0,No,Urban,22,10.859243692618957,15.0
23.0,4.8,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,26,6.19725936328553,
30.0,4.7,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,12.552275755914396,15.0
24.0,4.3,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,10.550213546103945,
31.0,3.5,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,33,12.2228229117055,
31.0,4.9,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,15,4.664610877378366,
36.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,26,3.058774301696735,15.0
,,,,3,Drinks,scooter,0.0,No,Metropolitian,15,1.4882514790819021,
21.0,4.4,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,31,10.983241696284242,15.0
24.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,19.33955502577355,15.0
27.0,4.7,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,31,10.859283040288215,10.0
33.0,4.7,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,9.106851796519383,
37.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,6.107424091719353,10.0
34.0,4.7,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,25,3.098668570898803,10.0
38.0,4.0,Sandstorms,Jam,2,Meal,motorcycle,,No,Metropolitian,31,4.521867847821588,
23.0,5.0,Fog,High,0,Snack,motorcycle,1.0,No,Urban,24,3.0592417522807835,5.0
20.0,5.0,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,14,6.13581392611519,5.0
,,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,44,12.236050766443851,
32.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,26,12.217240176909003,
24.0,4.7,Fog,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,44,13.744202599729608,
37.0,5.0,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,25,7.589543265875354,15.0
35.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,21,2.9923984934621495,15.0
38.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,27,9.162088233924923,
37.0,5.0,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,30,10.704979833877704,10.0
33.0,4.7,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,7.61905097889762,15.0
23.0,3.7,Sunny,High,0,Snack,motorcycle,0.0,Yes,Metropolitian,45,1.5180834241336034,5.0
31.0,4.6,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,12.083736403925943,15.0
32.0,4.6,Fog,High,1,Meal,scooter,0.0,No,Metropolitian,39,6.049679408115345,15.0
32.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,45,10.859283040288215,10.0
35.0,4.9,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,17,16.576886807242534,10.0
31.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,39,13.944665102259522,
37.0,4.7,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,43,12.09885639365153,15.0
29.0,4.9,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,1.534188781886618,10.0
31.0,4.5,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,20.16747676677092,
34.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,28,4.534098449134712,15.0
29.0,4.8,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,18,20.142918601975556,
36.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,29,4.581785718136916,5.0
26.0,5.0,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,7.670103460594373,5.0
29.0,4.6,Stormy,Medium,2,Buffet,scooter,1.0,No,Urban,29,13.962610508154095,15.0
38.0,4.6,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,26,3.054566519402013,5.0
,,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,43,13.563131658662943,
34.0,3.7,Stormy,Jam,1,Meal,scooter,0.0,No,Urban,34,10.983241696284242,10.0
29.0,5.0,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,1.4884329736185136,10.0
32.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,3.02065083853194,15.0
39.0,4.1,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,38,13.563131658662943,
33.0,4.3,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,7.480669078318166,
21.0,5.0,Windy,Low,1,Drinks,scooter,1.0,No,Urban,13,3.0590935551867853,15.0
22.0,4.6,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,23,13.805820740696161,5.0
39.0,4.8,Fog,Low,2,Buffet,scooter,1.0,No,,15,7.774259486970199,15.0
28.0,4.7,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,25,12.459231803562506,5.0
29.0,4.6,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,18,6.029055155289032,
31.0,4.5,Sunny,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,17,7.670103460594373,10.0
29.0,4.3,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,15,2.9731844160603953,
39.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,16,1.4905765392362516,10.0
34.0,4.9,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,1.5179250227141141,
20.0,4.9,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,20,9.20348449388961,5.0
36.0,4.8,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30,16.349654261430135,10.0
24.0,5.0,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Urban,18,2.976159387614025,5.0
28.0,4.0,Fog,Jam,2,Meal,electric_scooter,,No,Urban,34,7.746447000058102,10.0
28.0,4.3,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,10.846021334892523,10.0
22.0,5.0,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,33,10.41513064614557,10.0
32.0,4.9,Windy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,32,7.646607005631175,10.0
38.0,4.4,Fog,Jam,2,Meal,scooter,2.0,Yes,Urban,49,20.164987511903334,5.0
29.0,4.7,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,3.0144232661092043,
36.0,4.6,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,10.586758847813408,15.0
28.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,19.849922765880866,10.0
22.0,4.7,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,20.166286848244525,
24.0,5.0,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,22,10.57229477488638,10.0
22.0,5.0,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,20.245418454259593,10.0
30.0,4.7,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,30,20.16550928520105,5.0
39.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,54,17.25937671693666,5.0
23.0,4.7,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,12.393068064322298,5.0
26.0,4.8,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,27,6.095471904860164,
23.0,4.9,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,28,13.76537967893881,15.0
27.0,2.9,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,43,12.43853721145784,5.0
23.0,4.7,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,15,20.139201725059262,
39.0,4.0,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,39,20.21242765065459,5.0
38.0,5.0,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,13,1.4905194237101562,15.0
34.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,54,10.246149308977063,15.0
38.0,4.6,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,25,14.121309628180253,10.0
29.0,4.4,Stormy,Jam,0,Snack,motorcycle,1.0,No,,36,10.666267613123468,10.0
20.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,4.531036199759811,
,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,25,17145.394534108087,
24.0,4.7,Sunny,Medium,1,Snack,motorcycle,0.0,No,Urban,12,12.081765497939642,15.0
29.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,24,7.757102346541481,5.0
35.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,10.586703673881692,10.0
31.0,4.9,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,47,6.196923263958364,
28.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,19.3418073876626,15.0
21.0,4.5,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,18,16.823086316712892,15.0
30.0,4.5,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,18,1.5492629780593916,15.0
,,,,3,Buffet,scooter,0.0,No,Metropolitian,19,3.1098846908757523,
26.0,4.9,Sunny,Jam,1,Meal,scooter,1.0,No,Urban,17,7.756712515848981,
23.0,4.7,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,20,6.071422120848535,15.0
30.0,4.3,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,38,20.245386263532367,10.0
26.0,5.0,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,10,1.5269203557838738,15.0
22.0,4.9,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,12.395136598591078,5.0
26.0,4.5,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,10,12.271760427740944,10.0
32.0,3.9,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,38,12.08993925037186,5.0
32.0,4.3,Cloudy,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,38,16.365469292582933,5.0
32.0,4.4,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,52,12.234070096218902,15.0
20.0,4.7,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,23,10.883809439830864,5.0
28.0,4.8,Sunny,Medium,1,Snack,motorcycle,1.0,No,Urban,17,12.142076903171413,5.0
33.0,4.5,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,12.409793910752205,5.0
35.0,5.0,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,31,7.6332594124464945,15.0
31.0,4.5,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,10.57168851775986,5.0
33.0,4.2,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,31,7.748168037038757,15.0
28.0,4.5,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,9.414207472710384,5.0
33.0,4.7,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,33,1.5574535348921383,10.0
23.0,4.6,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,6.136214313764978,5.0
33.0,5.0,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,7.774433406393336,10.0
27.0,4.6,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,19,6.118155829484073,5.0
34.0,4.6,Fog,Jam,2,Drinks,motorcycle,0.0,Yes,Metropolitian,48,10.62503240483848,5.0
21.0,4.2,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,43,13.660741162989456,
33.0,4.4,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,44,3.0548704390390666,10.0
33.0,4.7,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,29,20.21177926411517,15.0
29.0,4.6,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,10,6.1364990696195605,10.0
23.0,4.9,Sunny,Low,2,Meal,motorcycle,0.0,No,Urban,26,10.704957546119868,10.0
35.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,26,9.30832533364487,
,,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,23,13.945212240742848,
23.0,4.9,Stormy,High,1,Buffet,scooter,1.0,No,Urban,15,6.276138627413788,5.0
33.0,4.4,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38,17.25937671693666,10.0
36.0,4.8,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30,9.414207472710384,15.0
38.0,4.3,Stormy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,33,3.0148133247158118,5.0
,,Sandstorms,Jam,2,Buffet,motorcycle,,No,Metropolitian,25,11.923277133668595,
21.0,4.9,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,14,7.7462119762407955,10.0
23.0,4.8,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,4.707104052532131,15.0
22.0,4.7,Cloudy,High,2,Drinks,scooter,1.0,No,Urban,25,5.855503008734879,15.0
24.0,4.8,Stormy,High,0,Drinks,motorcycle,1.0,No,Urban,31,3.1028884525491414,10.0
32.0,4.8,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,15,3.1380694073889375,15.0
37.0,4.9,Sunny,Medium,0,Meal,motorcycle,2.0,No,Urban,39,16.36607478461632,15.0
31.0,4.8,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,33,7.669593796336562,15.0
31.0,4.2,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,48,16.69594087758143,10.0
,,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,24,6.049916727825186,15.0
33.0,4.8,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,34,9.307756519895385,10.0
32.0,3.7,Stormy,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,38,12.552275755914396,15.0
23.0,4.9,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,17,16.6351168936998,10.0
25.0,4.9,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,30,16.349552006887112,
36.0,4.7,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,29,4.602433230763186,
35.0,4.6,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,16,4.65445840662637,5.0
22.0,4.9,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,9.041800997209414,10.0
22.0,3.3,Sunny,Low,2,Drinks,electric_scooter,2.0,No,Metropolitian,32,13.944361770296382,15.0
38.0,4.2,Windy,Jam,2,Snack,electric_scooter,1.0,No,Urban,34,10.586423596984105,5.0
24.0,4.7,Windy,Jam,1,Drinks,scooter,1.0,No,,16,12.410450496479083,5.0
,,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,47,7.438434464349649,
26.0,4.7,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,18,12.410725803758483,5.0
20.0,4.9,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Urban,24,4.648445050172354,10.0
35.0,4.3,Fog,High,1,Buffet,motorcycle,,No,Metropolitian,33,3.0223976554088128,10.0
27.0,4.9,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,1.5339975116617348,10.0
26.0,4.3,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,34,17.25937671693666,10.0
36.0,5.0,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,25,17.25937671693666,5.0
33.0,4.6,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,21,7.535583995571136,10.0
39.0,4.6,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,6.219432687838829,15.0
32.0,4.6,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,10.737746566804505,10.0
27.0,4.8,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,29,19.340757604690868,5.0
35.0,4.4,Fog,Jam,1,Meal,scooter,1.0,No,Urban,36,4.531221864673841,15.0
22.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,31,9.107146029744738,15.0
35.0,3.5,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,33,14.121309628180253,
33.0,4.9,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,1.529404811880711,15.0
28.0,4.6,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,10,3.059288288728302,15.0
32.0,4.6,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,33,6.205285279769409,15.0
35.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,34,9.177049632235144,5.0
24.0,4.4,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,4.707104052532131,10.0
26.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,15,9.414207472710384,10.0
22.0,4.5,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,13,10.41513064614557,15.0
20.0,4.9,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,27,13.565053945838057,15.0
31.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,33,9.295364404085745,
28.0,4.8,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,12.552275755914396,15.0
28.0,4.6,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,13,10.578520270784496,10.0
20.0,4.5,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,14,7.774259486970199,
37.0,4.2,Sandstorms,High,1,Snack,motorcycle,1.0,No,Metropolitian,32,6.1977399151548,5.0
39.0,4.9,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,1.549479697041728,
24.0,4.6,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,19,9.177049632235144,5.0
35.0,4.7,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,9.295378519274944,5.0
20.0,4.9,Windy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,24,6.108760689155646,5.0
36.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,,20,11.709842696032588,5.0
28.0,4.6,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,21,4.537456617604125,15.0
21.0,4.6,Windy,Low,1,Drinks,scooter,1.0,No,Urban,19,13.611208451751823,15.0
39.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,23,3.058774301696735,10.0
34.0,4.9,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,24,7.670319505130879,5.0
21.0,4.3,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,20.828297086838123,10.0
29.0,4.8,Fog,High,0,Meal,motorcycle,0.0,No,Urban,23,6.197867124953263,5.0
23.0,4.6,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,37,17.10286266166346,
36.0,4.7,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,51,10.983241696284242,5.0
34.0,4.4,Sandstorms,Jam,2,Buffet,scooter,2.0,No,Metropolitian,38,12.394021743080922,10.0
29.0,2.8,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,37,20.211944745235332,5.0
32.0,5.0,Fog,Medium,2,Meal,motorcycle,1.0,No,,18,6.197897916874956,15.0
30.0,5.0,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,29,6.276138627413788,10.0
,,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,19,9.30751635429083,5.0
35.0,4.7,Sunny,High,1,Buffet,motorcycle,0.0,No,Metropolitian,24,6.041529490667355,10.0
21.0,4.6,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,20.141430602265977,15.0
20.0,4.6,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,33,3.0584113440072622,
25.0,4.9,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,18,9.142714750441518,15.0
22.0,4.8,Fog,High,2,Snack,scooter,0.0,No,Metropolitian,30,1.488066219066359,10.0
35.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,44,10.707210298982002,5.0
34.0,4.5,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,25,2.9763252713823323,10.0
34.0,4.4,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,47,12.458424301176489,15.0
38.0,4.6,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Urban,29,1.5690347154047222,5.0
39.0,4.5,Sunny,High,0,Buffet,motorcycle,0.0,No,Metropolitian,22,1.5513638984572686,10.0
30.0,3.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,32,17.25937671693666,15.0
21.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,7.669130657924546,10.0
