Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
36.0,4.8,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20.141124436630037,15.0
25.0,5.0,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,23,7.557198372413715,10.0
27.0,2.9,Sunny,Low,2,Drinks,motorcycle,2.0,Yes,Metropolitian,42,13.993650241500593,5.0
21.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,21,20.489800310475967,10.0
35.0,4.8,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,25,7.589949107711548,10.0
34.0,5.0,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,16,4.5538529705030415,
,,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,20,11.708913750651728,
29.0,4.7,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,16.823323902377677,15.0
22.0,4.8,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,23,7.845173108613386,10.0
33.0,4.8,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,45,7.619057245891511,5.0
21.0,5.0,Sunny,Low,2,Meal,scooter,0.0,No,Urban,18,7.747336178631792,15.0
30.0,4.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,33,4.521867847821588,5.0
24.0,4.8,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,19.8815673404154,10.0
31.0,3.5,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Urban,38,10.43274439902984,15.0
37.0,3.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,41,19.849333041264373,10.0
31.0,4.2,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,40,17.103050518544617,10.0
23.0,4.7,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,22,3.0209048437880344,
28.0,4.7,Sunny,High,1,Buffet,scooter,0.0,No,Metropolitian,16,5.855649514761286,15.0
34.0,4.9,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23,1.4880448867085374,10.0
28.0,4.7,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,2.9761590211443525,10.0
32.0,4.8,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,39,10.84450326212577,
31.0,4.7,Sandstorms,Medium,1,Meal,scooter,1.0,No,Urban,20,19.027250762007274,5.0
,,,,3,Snack,bicycle,1.0,No,Metropolitian,38,10.549588224835514,
39.0,4.5,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,26,2.927873597588593,5.0
,,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,10.572379018516335,
25.0,4.8,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30,12.552275755914396,15.0
24.0,4.7,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,12,4.654148771748324,10.0
33.0,4.6,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,15,1.5514034361579578,5.0
31.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,49,12.212785516228099,15.0
30.0,3.5,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,38,12.438927835428666,15.0
37.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,46,20.166129779840556,
25.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,19,1.4884133108381385,5.0
21.0,4.5,Fog,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,31,17.064094538257507,5.0
21.0,4.7,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,12.09885639365153,15.0
37.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,9.107658825826476,5.0
26.0,4.9,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,10,7.774272480836282,
21.0,4.8,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,14,3.1028884525491414,10.0
29.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,10,7.670149314172875,15.0
27.0,4.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,15,10.415120895786556,10.0
29.0,4.9,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,3.035957834368339,15.0
38.0,4.6,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,26,6.028999593844499,10.0
27.0,5.0,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,28,19.85360391181812,15.0
,,Fog,Low,0,Snack,motorcycle,1.0,No,,22,16.79174975722801,
33.0,4.7,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,16,4.5538187948740685,
21.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,12.14220633599231,
21.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,26,14.121309628180253,5.0
27.0,4.9,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,21,19.590994221235693,5.0
22.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39,14.121309628180253,10.0
29.0,4.5,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,1.5496365009021706,
,,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,43,17231.310107924193,
35.0,5.0,Stormy,Medium,0,Meal,motorcycle,3.0,No,Metropolitian,47,16.57522844648933,
36.0,4.9,Cloudy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,27,1.5513637566677205,15.0
22.0,4.8,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Urban,10,16.79186931198531,10.0
34.0,3.7,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,37,12.235105512421491,5.0
22.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,13.942401801169584,10.0
36.0,5.0,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19,1.5105048384811501,15.0
35.0,5.0,Fog,Medium,2,Meal,scooter,1.0,No,Urban,32,13.993149115901053,5.0
24.0,4.9,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,14,12.143356311935612,5.0
,,,,3,Buffet,scooter,0.0,No,Metropolitian,21,17123.814639322904,
28.0,4.8,Fog,High,2,Buffet,motorcycle,,No,Metropolitian,22,6.219468967066031,5.0
25.0,4.8,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,15,4.707104052532131,15.0
28.0,4.6,Windy,Jam,1,Snack,scooter,0.0,No,Urban,15,13.377512044938445,10.0
33.0,4.7,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,27,3.1147167205689104,10.0
22.0,4.6,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,12,7.535583995571136,10.0
27.0,4.7,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,24,9.414207472710384,5.0
27.0,4.6,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,19.850967056283178,15.0
23.0,4.9,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,20,14.121309628180253,
29.0,4.3,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,1.5179237301775088,10.0
24.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,15,7.756712515848981,
33.0,4.6,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Urban,17,14.121309628180253,10.0
37.0,4.1,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,33,9.176780971328554,5.0
28.0,4.5,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24,2.934958202803548,15.0
24.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,14,4.5374753491265345,10.0
26.0,4.8,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,16,6.1166555186284866,15.0
21.0,4.8,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,12.438948024729351,15.0
27.0,4.9,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,13,6.197927332941757,5.0
22.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,12,7.756916541739322,5.0
28.0,4.8,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,13,1.5690347154047222,15.0
28.0,5.0,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,1.4962436371071612,
34.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,51,13.942135995521298,
22.0,5.0,Sandstorms,Jam,1,Buffet,motorcycle,,No,Urban,15,14.121309628180253,15.0
27.0,4.8,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,13.943159220433138,
36.0,4.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,32,9.297076456518699,
29.0,4.8,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,12,6.276138627413788,
31.0,4.6,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,37,16.577488524535223,15.0
20.0,4.7,Fog,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,1.5690347154047222,10.0
,,,,3,Meal,electric_scooter,0.0,No,Metropolitian,16,1.510408155579529,
,,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,7.6699654332761495,
33.0,4.4,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,48,16.635254743950217,
20.0,4.6,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,26,19.882227239659187,15.0
20.0,4.9,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,11,1.549350970706572,15.0
29.0,4.7,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,28,12.438508883723852,
23.0,4.7,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,43,13.377549834286839,5.0
33.0,4.6,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,19,14.121309628180253,15.0
21.0,5.0,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,43,12.082515888989535,15.0
20.0,5.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,4.602205335871527,15.0
37.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,4.588577905728297,10.0
38.0,4.2,Cloudy,Jam,2,Snack,electric_scooter,2.0,Yes,Metropolitian,47,19.589860370731515,15.0
20.0,4.5,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,16,17.1031018274761,5.0
23.0,4.6,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,16,17.06380089187026,5.0
24.0,4.9,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Urban,18,10.844828262382588,5.0
31.0,4.5,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,7.440304297282399,5.0
28.0,4.7,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,26,19.73032946503108,5.0
26.0,4.7,Cloudy,Jam,1,Snack,scooter,0.0,No,Urban,44,13.8048731994065,15.0
36.0,3.6,Stormy,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,43,11.736636841730597,
35.0,4.0,Windy,Jam,0,Drinks,motorcycle,,No,Metropolitian,44,13.805745870491824,
29.0,4.9,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Metropolitian,15,16.611416133157732,15.0
38.0,4.6,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,16.81919099677655,10.0
25.0,4.7,Cloudy,Jam,2,Drinks,scooter,1.0,No,,29,4.531317330937984,15.0
34.0,4.1,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,32,13.747942635381355,15.0
32.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,22,6.049912845948325,5.0
26.0,5.0,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,27,13.868094237210705,5.0
24.0,5.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,22,6843.0094585623765,
34.0,5.0,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,25,6.136198133072297,10.0
32.0,4.8,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,15,11.737833961110447,10.0
21.0,4.5,Sunny,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,42,7.58940557012892,
37.0,4.6,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,13.806307264632855,5.0
38.0,4.0,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,39,9.414207472710384,5.0
29.0,4.6,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,24,20.39744277518833,15.0
35.0,4.9,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,8.927409587684332,10.0
32.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,27,3.098974837829024,5.0
22.0,4.6,Sandstorms,High,1,Buffet,scooter,0.0,No,Metropolitian,21,6.136198133072297,10.0
22.0,4.6,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,20,17.10253141310309,10.0
36.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,54,10.983241696284242,
36.0,3.5,Stormy,Jam,2,Buffet,scooter,2.0,No,Urban,41,20.39744277518833,5.0
28.0,4.5,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,16,10.415193078897632,5.0
37.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,26,9.328976438541764,15.0
35.0,4.2,Cloudy,Low,1,Drinks,scooter,2.0,No,Metropolitian,37,19.630567401615682,
,,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,15,10.270824769253647,
36.0,4.5,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,35,12.394021743080922,15.0
30.0,4.9,Fog,Medium,1,Meal,scooter,1.0,No,Urban,18,9.16245242046385,5.0
24.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,22,20.243374750877322,
26.0,4.6,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,10,1.5573699439196458,5.0
36.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,7.774533589022428,
24.0,4.2,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,50,7.318548931445848,5.0
30.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,4.534460400198082,
20.0,5.0,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,13,13.805866600777579,15.0
23.0,4.5,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,10.983241696284242,15.0
25.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,35,13.661199383826538,
35.0,4.6,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,28,6.198170058205873,
22.0,4.7,Stormy,Low,1,Snack,scooter,1.0,No,,14,3.0358047939362813,
25.0,4.9,Fog,Medium,2,Drinks,scooter,,No,Metropolitian,28,17.103318193878614,15.0
,,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,23,16.6351168936998,
21.0,4.1,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,37,17.102456375509604,15.0
31.0,4.7,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,16,9.414207472710384,10.0
,,,,2,Meal,electric_scooter,1.0,No,Metropolitian,26,5178.781749967931,
37.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,9.414207472710384,5.0
,,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,19,14.121309628180253,
34.0,4.5,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,18,9.20426539101661,15.0
30.0,4.6,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27,20.829147892091495,
30.0,4.6,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,41,12.098902980591932,10.0
25.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,16.79967391085194,
24.0,4.9,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,20.212680295861247,5.0
27.0,4.8,Sunny,Jam,2,Buffet,electric_scooter,0.0,,Metropolitian,10,16.612570757542944,10.0
20.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,20.212464687922555,10.0
23.0,4.7,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,14,9.163843230911345,5.0
30.0,4.8,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,3.1380694073889375,10.0
21.0,4.6,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,20,9.414207472710384,
28.0,5.0,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,25,10.549643455118284,
23.0,4.6,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Urban,21,7.439646912705203,5.0
35.0,4.9,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,13.660855105052017,15.0
33.0,4.8,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,35,12.236043012743853,5.0
29.0,5.0,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,26,10.432266952074315,
27.0,4.7,Sandstorms,Medium,2,Meal,motorcycle,,No,Metropolitian,20,5.951882955208027,15.0
28.0,4.9,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,11,1.4881116477290899,10.0
33.0,4.8,Fog,High,1,Drinks,scooter,0.0,No,Metropolitian,32,6.13624818187495,
33.0,5.0,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,12.339013286727344,10.0
30.0,4.5,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,28,12.39395555693745,5.0
36.0,4.9,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,9.32903211951959,5.0
,,,,0,Snack,motorcycle,3.0,No,Metropolitian,45,17.045251004667662,
28.0,4.0,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,39,10.666333374794556,10.0
23.0,4.9,Windy,Low,2,Drinks,scooter,0.0,No,Urban,15,1.5495003947946524,15.0
22.0,4.6,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,11,9.177294665698573,
31.0,4.4,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,36,13.659625231758408,10.0
21.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Urban,41,12.392704620939153,15.0
33.0,4.2,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,3.054305578415364,10.0
25.0,4.7,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,17,11.968444015819024,5.0
30.0,4.9,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,44,20.16698937867584,5.0
31.0,4.7,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Urban,21,4.391832577498914,10.0
27.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,10.706698044121364,5.0
28.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,23,7.6358439565591985,5.0
,,Windy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,39,3.1380694073889375,
24.0,4.8,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,19,17.102556449838982,
27.0,4.8,Cloudy,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,25,1.5690347154047222,15.0
23.0,4.6,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,36,10.69023490025587,5.0
25.0,4.6,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,15,10.8595355556471,15.0
36.0,4.9,Windy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,52,13.173609010688702,
32.0,4.7,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Urban,34,4.653886193068267,15.0
25.0,4.8,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,28,16.695945260596357,
27.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,16.365355795019745,10.0
34.0,4.5,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,38,16.574241605301808,10.0
22.0,4.8,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18,17.25937671693666,10.0
38.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,7.5392060503511065,
33.0,4.6,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,18,3.1097660534862834,5.0
25.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,28,19.59141340999836,5.0
24.0,4.6,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,26,6.197859747845191,10.0
23.0,4.9,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,10.571467838353092,10.0
39.0,4.1,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,33,6.071418934387288,
,,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,15,19694.145163851063,
26.0,4.8,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,19,16.349552006887112,5.0
33.0,4.9,Fog,Medium,1,Snack,motorcycle,1.0,No,Urban,18,6.13624818187495,15.0
20.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,7.639582602449604,15.0
34.0,4.2,Fog,High,2,Drinks,scooter,0.0,No,Metropolitian,33,6.21947271557888,10.0
23.0,4.7,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,15,20.139201725059262,
37.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,13.593979183831362,5.0
30.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,22,4.672066842463424,5.0
26.0,4.7,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,12,4.707104052532131,10.0
36.0,4.5,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,25,6.276138627413788,5.0
39.0,4.7,Fog,Jam,2,Meal,scooter,2.0,No,Metropolitian,49,19.591169475729576,5.0
21.0,4.7,Cloudy,High,1,Meal,scooter,1.0,No,Urban,22,3.0591554028681602,5.0
30.0,4.2,Stormy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,34,4.654105041055092,15.0
26.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,26,8.927404257514164,
32.0,4.7,Windy,Low,1,Meal,scooter,1.0,No,Urban,15,13.941533701364968,15.0
32.0,4.7,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,26,7.6696078159334125,10.0
30.0,4.7,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,34,7.53597858638528,5.0
34.0,4.3,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,41,20.39744277518833,5.0
24.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,18,12.057182695080286,10.0
29.0,5.0,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,16,14.121309628180253,10.0
31.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,,31,8.927404257514164,15.0
30.0,4.5,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,12.395136598591078,5.0
35.0,4.6,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,10.793211364358624,5.0
35.0,4.1,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,1.5690347154047222,10.0
22.0,4.9,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,12,7.7565348477012,10.0
35.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,4.648417563481357,5.0
22.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,1.5497167302535413,15.0
31.0,4.7,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,9.202838398831243,5.0
23.0,4.9,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,20.165939542054012,10.0
27.0,4.7,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,36,13.591348775490044,10.0
34.0,5.0,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,17,6.198355147984955,15.0
36.0,5.0,Sunny,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,22,6.196923263958364,15.0
35.0,4.7,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,3.109767295530947,5.0
31.0,4.9,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,13.41246037752413,
22.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,10.738021146085408,
32.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,10.883997392153184,
20.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Urban,19,7.55628444262835,15.0
29.0,4.5,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,29,1.512541244397138,15.0
38.0,4.8,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,36,17.10422194659917,
20.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,20.942328558254456,
21.0,4.6,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,4.654290210819338,5.0
20.0,4.8,Sandstorms,High,0,Snack,motorcycle,,No,Metropolitian,31,3.1380694073889375,10.0
22.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,46,19.85360391181812,10.0
31.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,28,17.043069629578348,5.0
33.0,5.0,Cloudy,Jam,2,Buffet,motorcycle,2.0,Yes,Metropolitian,45,13.80555316712349,5.0
35.0,4.9,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,11,3.0988117968076545,
22.0,5.0,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,15,12.552275755914396,10.0
31.0,4.7,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,7.64725366684461,10.0
27.0,4.1,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,10.4155548996818,5.0
21.0,5.0,Stormy,Low,2,Snack,scooter,0.0,,Urban,10,7.551253060545481,10.0
38.0,4.9,Windy,Low,1,Snack,scooter,0.0,No,Urban,23,13.66085535805377,5.0
21.0,4.7,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,12.393579105809046,15.0
20.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Urban,12,1.5273046056475252,
25.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,19,1.529710385539973,5.0
26.0,5.0,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,13,1.5113463980985566,15.0
22.0,4.8,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,17,17.042779720771215,5.0
35.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,7.633313679223672,15.0
38.0,4.8,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,18,7.638167710243232,
38.0,4.7,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,4.602245114611492,10.0
32.0,5.0,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,33,7.551948584727068,15.0
